time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
8.389760,2.781620,2.760185,-1.370916,-1.384448
8.394762,2.774684,2.751808,-1.398162,-1.416114
8.399764,2.767611,2.746074,-1.425590,-1.437754
8.404766,2.760400,2.773842,-1.453405,-1.380952
8.409768,2.753049,2.768284,-1.481178,-1.405738
8.414770,2.745561,2.759779,-1.508800,-1.439638
8.419772,2.737935,2.754111,-1.535962,-1.464031
8.424774,2.730175,2.745270,-1.562882,-1.496281
8.429776,2.722280,2.739270,-1.589594,-1.519315
8.434778,2.714252,2.730097,-1.616391,-1.549106
8.439780,2.706090,2.723880,-1.642847,-1.567398
8.444782,2.697798,2.714399,-1.668840,-1.602145
8.449784,2.689376,2.707978,-1.694848,-1.618850
8.454786,2.680822,2.698197,-1.721140,-1.651076
8.459788,2.672138,2.691534,-1.747491,-1.673901
8.464790,2.663321,2.681430,-1.773867,-1.702599
8.469792,2.654373,2.674649,-1.800096,-1.722061
8.474794,2.645294,2.664247,-1.826285,-1.752130
8.479796,2.636084,2.657241,-1.852462,-1.772002
8.484798,2.626742,2.646533,-1.879163,-1.807605
8.489800,2.617266,2.639266,-1.905806,-1.830830
8.494802,2.607657,2.628221,-1.932485,-1.864333
8.499804,2.597913,2.620797,-1.959561,-1.889335
8.504807,2.588034,2.614659,-1.986613,-1.930523
8.509809,2.578020,2.606940,-2.013979,-1.954003
8.514811,2.567867,2.595155,-2.041663,-1.987898
8.519813,2.557576,2.587187,-2.069152,-2.015305
8.524815,2.547147,2.575037,-2.096863,-2.049782
8.529817,2.536580,2.566832,-2.124388,-2.076056
8.534819,2.525877,2.554323,-2.151130,-2.105216
8.539821,2.515043,2.545887,-2.177360,-2.124478
8.544823,2.504079,2.533078,-2.203087,-2.156132
8.549825,2.492987,2.524429,-2.228229,-2.178518
8.554827,2.481771,2.511307,-2.253230,-2.205995
8.559829,2.470431,2.502470,-2.277711,-2.226834
8.564831,2.458970,2.489040,-2.301727,-2.255563
8.569833,2.447390,2.479983,-2.325590,-2.278514
8.574835,2.435692,2.466254,-2.349101,-2.307302
8.579837,2.423875,2.457037,-2.372912,-2.329853
8.584839,2.411937,2.442994,-2.397807,-2.360736
8.589841,2.399873,2.433572,-2.422593,-2.380325
8.594843,2.387685,2.419223,-2.447397,-2.413299
8.599845,2.375376,2.409537,-2.471529,-2.431705
8.604847,2.362947,2.390538,-2.495111,-2.412045
8.609849,2.350402,2.380876,-2.518227,-2.430841
8.614851,2.337742,2.366235,-2.541155,-2.458399
8.619853,2.324968,2.356382,-2.563995,-2.478474
8.624855,2.312078,2.341452,-2.587225,-2.507146
8.629857,2.299072,2.331410,-2.610498,-2.527933
8.634859,2.285951,2.316162,-2.633369,-2.565979
8.639861,2.272716,2.305878,-2.655903,-2.584661
8.644863,2.259370,2.290318,-2.678200,-2.609809
8.649865,2.245912,2.279855,-2.700499,-2.632225
8.654867,2.232342,2.263996,-2.722813,-2.666336
8.659869,2.218662,2.253311,-2.744582,-2.685952
8.664871,2.204875,2.237145,-2.765988,-2.710697
8.669873,2.190982,2.226282,-2.787391,-2.731086
8.674875,2.176980,2.209836,-2.808905,-2.758020
8.679877,2.162872,2.198803,-2.830008,-2.772223
8.684879,2.148659,2.182114,-2.850828,-2.798659
8.689881,2.134343,2.170899,-2.871538,-2.814550
8.694883,2.119924,2.153951,-2.891852,-2.843266
8.699885,2.105404,2.142581,-2.912233,-2.861377
8.704887,2.090781,2.109929,-2.932464,-2.929403
8.709889,2.076059,2.098197,-2.952501,-2.943424
8.714891,2.061238,2.080486,-2.972199,-2.968693
8.719893,2.046320,2.068600,-2.991191,-2.986329
8.724895,2.031308,2.050647,-3.009836,-3.007708
8.729897,2.016202,2.038594,-3.028572,-3.021502
8.734900,2.001004,2.020422,-3.047060,-3.043538
8.739902,1.985715,2.008230,-3.065041,-3.061586
8.744904,1.970336,1.989819,-3.082765,-3.083396
8.749906,1.954869,1.977469,-3.100510,-3.101254
8.754908,1.939314,1.958816,-3.117759,-3.123132
8.759910,1.923675,1.946318,-3.134780,-3.136498
8.764912,1.907950,1.927451,-3.151492,-3.160375
8.769914,1.892143,1.914786,-3.167876,-3.173778
8.774916,1.876256,1.895699,-3.183870,-3.193939
8.779918,1.860290,1.882901,-3.199396,-3.207929
8.784920,1.844247,1.863613,-3.214609,-3.231059
8.789922,1.828128,1.850683,-3.229746,-3.243706
8.794924,1.811935,1.831191,-3.244634,-3.260261
8.799926,1.795667,1.818101,-3.259552,-3.277867
8.804928,1.779325,1.803727,-3.274445,-3.328214
8.809930,1.762908,1.790397,-3.289158,-3.342740
8.814932,1.746419,1.770294,-3.303636,-3.363085
8.819934,1.729858,1.756839,-3.317853,-3.377822
8.824936,1.713227,1.736533,-3.331897,-3.393606
8.829938,1.696525,1.722946,-3.345794,-3.404505
8.834940,1.679756,1.702488,-3.359256,-3.420893
8.839942,1.662920,1.688794,-3.372389,-3.433432
8.844944,1.646019,1.668158,-3.385332,-3.448895
8.849946,1.629055,1.654349,-3.397834,-3.458313
8.854948,1.612028,1.633577,-3.410362,-3.470892
8.859950,1.594939,1.619684,-3.422730,-3.482050
8.864952,1.577790,1.598761,-3.434639,-3.496673
8.869954,1.560581,1.584760,-3.446374,-3.508693
8.874956,1.543314,1.563683,-3.458116,-3.523835
8.879958,1.525989,1.549587,-3.469692,-3.532319
8.884960,1.508606,1.528363,-3.480973,-3.547637
8.889962,1.491168,1.514177,-3.492143,-3.557805
8.894964,1.473674,1.492805,-3.503242,-3.572179
8.899966,1.456125,1.478533,-3.514235,-3.582074
8.904968,1.438520,1.471669,-3.525376,-3.613616
8.909970,1.420859,1.457202,-3.536865,-3.624469
8.914972,1.403140,1.435422,-3.548632,-3.638518
8.919974,1.385360,1.420860,-3.560707,-3.647587
8.924976,1.367522,1.398948,-3.572296,-3.663224
8.929978,1.349626,1.384289,-3.583617,-3.674699
8.934980,1.331675,1.362209,-3.594645,-3.688701
8.939982,1.313668,1.347445,-3.605669,-3.699183
8.944984,1.295607,1.325218,-3.616604,-3.713724
8.949986,1.277492,1.310348,-3.627585,-3.723502
8.954988,1.259320,1.287981,-3.638725,-3.738837
8.959991,1.241094,1.273011,-3.649576,-3.747646
8.964993,1.222814,1.250493,-3.660285,-3.763706
8.969995,1.204481,1.235413,-3.670867,-3.772490
8.974997,1.186095,1.212753,-3.681305,-3.786496
8.979999,1.167658,1.197592,-3.691666,-3.795133
8.985001,1.149168,1.174801,-3.701960,-3.807060
8.990003,1.130628,1.159575,-3.712296,-3.815879
8.995005,1.112034,1.136650,-3.723020,-3.829242
9.000007,1.093387,1.121347,-3.733728,-3.837643
9.005009,1.074686,1.100907,-3.744274,-3.843156
9.010011,1.055934,1.085528,-3.754722,-3.851532
9.015013,1.037129,1.062384,-3.765109,-3.865823
9.020015,1.018273,1.046917,-3.775301,-3.871449
9.025017,0.999366,1.023651,-3.785393,-3.889401
9.030019,0.980409,1.008084,-3.795405,-3.898466
9.035021,0.961402,0.984667,-3.805221,-3.911412
9.040023,0.942347,0.969008,-3.814849,-3.924387
9.045025,0.923244,0.945430,-3.824285,-3.939917
9.050027,0.904096,0.929666,-3.833272,-3.946429
9.055029,0.884903,0.905967,-3.842021,-3.958038
9.060031,0.865668,0.890129,-3.850217,-3.964520
9.065033,0.846394,0.866327,-3.857862,-3.974979
9.070035,0.827083,0.850420,-3.864873,-3.983008
9.075037,0.807740,0.826508,-3.871271,-3.993070
9.080039,0.788365,0.810527,-3.877179,-3.999081
9.085041,0.768964,0.786520,-3.882336,-4.007485
9.090043,0.749538,0.770488,-3.886710,-4.010713
9.095045,0.730094,0.746413,-3.890247,-4.016058
9.100047,0.710634,0.730345,-3.893057,-4.020895
9.105049,0.691162,0.710212,-3.895108,-4.026974
9.110051,0.671682,0.694087,-3.896448,-4.032039
9.115053,0.652198,0.669890,-3.897075,-4.034115
9.120055,0.632712,0.653753,-3.897005,-4.034872
9.125057,0.613229,0.629538,-3.896247,-4.037141
9.130059,0.593752,0.613394,-3.894819,-4.038375
9.135061,0.574284,0.589170,-3.892701,-4.034078
9.140063,0.554829,0.573039,-3.889849,-4.032528
9.145065,0.535390,0.548848,-3.886258,-4.029000
9.150067,0.515972,0.532735,-3.881860,-4.027349
9.155069,0.496577,0.508584,-3.876806,-4.023860
9.160071,0.477210,0.492495,-3.871182,-4.020044
9.165073,0.457872,0.468381,-3.864978,-4.015377
9.170075,0.438568,0.452319,-3.858197,-4.012555
9.175077,0.419299,0.428248,-3.850818,-4.007229
9.180079,0.400068,0.412219,-3.842856,-4.001222
9.185081,0.380880,0.388234,-3.834155,-3.990542
9.190084,0.361738,0.372271,-3.824359,-3.986948
9.195086,0.342648,0.348373,-3.813625,-3.972227
9.200088,0.323613,0.332493,-3.802363,-3.965957
9.205090,0.304637,0.329125,-3.790451,-3.797157
9.210092,0.285722,0.313954,-3.777831,-3.788952
9.215094,0.266873,0.291258,-3.764587,-3.772025
9.220096,0.248091,0.276184,-3.750734,-3.763717
9.225098,0.229380,0.253625,-3.736439,-3.753191
9.230100,0.210741,0.238628,-3.721973,-3.740705
9.235102,0.192175,0.216214,-3.707428,-3.724037
9.240104,0.173682,0.201329,-3.692633,-3.714854
9.245106,0.155263,0.179079,-3.677912,-3.698342
9.250108,0.136917,0.164295,-3.663319,-3.686537
9.255110,0.118645,0.142208,-3.648317,-3.668031
9.260112,0.100450,0.127550,-3.632826,-3.656851
9.265114,0.082333,0.105642,-3.616940,-3.638994
9.270116,0.064297,0.091102,-3.601105,-3.624804
9.275118,0.046338,0.069380,-3.585463,-3.609363
9.280120,0.028458,0.054949,-3.569806,-3.601714
9.285122,0.010656,0.033379,-3.554028,-3.581459
9.290124,-0.007067,0.019066,-3.538323,-3.570573
9.295126,-0.024712,-0.002314,-3.522849,-3.551858
9.300128,-0.042280,-0.016507,-3.507493,-3.540736
9.305130,-0.059771,-0.032338,-3.491847,-3.508426
9.310132,-0.077183,-0.046366,-3.476175,-3.494813
9.315134,-0.094517,-0.067291,-3.460489,-3.475471
9.320136,-0.111771,-0.081187,-3.444298,-3.466928
9.325138,-0.128943,-0.101956,-3.427877,-3.451533
9.330140,-0.146034,-0.115755,-3.411694,-3.442075
9.335142,-0.163044,-0.136369,-3.395378,-3.423454
9.340144,-0.179972,-0.150050,-3.379030,-3.412053
9.345146,-0.196818,-0.170501,-3.362709,-3.400126
9.350148,-0.213583,-0.184091,-3.346392,-3.387037
9.355150,-0.230265,-0.204373,-3.330052,-3.368750
9.360152,-0.246867,-0.217841,-3.313667,-3.357844
9.365154,-0.263385,-0.237945,-3.297195,-3.341012
9.370156,-0.279822,-0.251288,-3.280918,-3.326271
9.375158,-0.296177,-0.271212,-3.264072,-3.309021
9.380160,-0.312446,-0.284431,-3.247007,-3.295587
9.385162,-0.328629,-0.304169,-3.229519,-3.274826
9.390164,-0.344725,-0.317229,-3.212276,-3.261250
9.395166,-0.360734,-0.336751,-3.195105,-3.242595
9.400168,-0.376658,-0.349703,-3.177878,-3.230364
9.405170,-0.392496,-0.350741,-3.160524,-3.110204
9.410172,-0.408246,-0.363166,-3.143290,-3.098926
9.415174,-0.423912,-0.381720,-3.126365,-3.080765
9.420177,-0.439492,-0.394030,-3.108998,-3.066937
9.425179,-0.454984,-0.412402,-3.091150,-3.050321
9.430181,-0.470387,-0.424584,-3.073626,-3.035652
9.435183,-0.485704,-0.442763,-3.056500,-3.020861
9.440185,-0.500935,-0.454838,-3.039684,-3.011245
9.445187,-0.516084,-0.472878,-3.023246,-2.992129
9.450189,-0.531152,-0.484827,-3.006913,-2.976762
